radiant_win,avg_mmr,duration,Radiant_is_Melle,Radiant_primary_attr_agi,Radiant_primary_attr_int,Radiant_primary_attr_str,Radiant_Nuker,Radiant_Disabler,Radiant_Initiator,Radiant_Durable,Radiant_Support,Radiant_Jungler,Radiant_Carry,Radiant_Pusher,Radiant_Escape,Dire_is_Melle,Dire_primary_attr_agi,Dire_primary_attr_int,Dire_primary_attr_str,Dire_Nuker,Dire_Disabler,Dire_Initiator,Dire_Durable,Dire_Support,Dire_Jungler,Dire_Carry,Dire_Pusher,Dire_Escape
0,3476,3188,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3236,2650,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3954,2183,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,5072,2331,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,4594,2415,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3552,2683,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3453,2380,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3203,1585,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3578,2513,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3895,2673,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3965,2578,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3956,1575,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3717,1900,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3472,2041,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,4612,2819,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3263,2710,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,4477,1939,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3436,3882,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3368,3258,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3718,3117,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3879,2147,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3356,1722,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,4008,2494,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
1,3229,2588,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0
0,3883,2692,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
1,3460,2489,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3288,2285,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3689,3110,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3332,2657,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3380,2125,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,4179,3290,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3574,3192,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
1,3415,1866,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
1,4022,2376,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,4384,2158,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3652,2607,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3657,2383,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3546,2227,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
1,4827,1608,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
1,3356,2457,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
0,3541,3327,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0
1,3619,1838,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4119,2816,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4378,1234,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4240,2752,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3290,2668,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3548,2494,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4055,2435,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3687,2315,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3593,1068,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3318,2340,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3337,3594,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3837,2088,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4093,3105,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3642,3572,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3964,3012,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4298,2489,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3721,3025,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3510,2264,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3741,2528,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3326,2089,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3250,3648,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3605,2595,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4080,2060,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4843,2847,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,5730,2296,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3581,2076,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3696,2194,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3644,1788,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3594,3208,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3541,2047,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,7341,2797,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3694,1459,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4007,2224,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3547,1967,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3399,2002,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3410,2003,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3932,3542,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4505,2770,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3575,2013,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3802,1928,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3657,2286,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3821,2263,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3852,2621,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4519,2852,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3790,2253,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4825,2036,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3516,2932,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3692,2275,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3441,2535,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4248,3363,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4303,1954,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3513,2477,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3384,3048,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4338,1774,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3427,3234,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3371,2437,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3918,1729,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3755,1926,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3830,1212,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3613,3063,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3726,2720,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3824,2349,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4605,2538,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3635,2297,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3718,1160,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3559,1900,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4149,2399,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3419,4184,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4771,2611,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3533,2112,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4135,2150,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,4213,2260,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4168,2117,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3389,2322,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3461,1810,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3709,1978,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3796,3044,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4316,2606,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,4676,2538,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
0,3579,2328,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
1,3264,3083,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
